Run,Event,dimuon_mass_GeV,dimuon_pt_GeV,leading_muon_pt_GeV,subleading_muon_pt_GeV,Q1,Q2,Type1,Type2,opposite_sign,both_global
147115,210064976,2.77359,10.905827336640948,9.8508,1.24309,1,-1,G,T,True,False
147115,210387238,3.44256,9.596026962814141,8.90165,1.26942,-1,1,G,T,True,False
147115,210431771,2.89086,19.99140549972663,17.3302,2.75938,1,-1,G,T,True,False
147115,210604818,3.11162,10.365369306568338,7.48086,3.28944,1,-1,G,G,True,True
147115,210734137,3.50058,11.957790677787264,10.3043,2.14299,1,-1,G,T,True,False
147115,211251201,3.01045,6.2040235158287524,4.97699,1.90168,1,-1,G,T,True,False
147115,211588460,3.00177,10.053195554017439,8.09247,2.29156,1,-1,G,G,True,True
147115,211648946,3.00559,8.167157760259318,4.63575,3.86176,-1,1,G,G,True,True
147115,214305672,3.09585,9.994394755241562,6.18436,3.89527,1,-1,G,G,True,True
147115,214728486,3.08334,12.282100795708526,7.95736,4.61668,1,-1,G,G,True,True
147115,214755745,3.07399,7.773391289555738,4.36838,3.91827,1,-1,G,G,True,True
147115,215082735,3.09833,6.827468164240386,3.95212,3.4993,-1,1,G,G,True,True
147115,215497846,3.09828,7.362647460710108,4.46836,3.14259,1,-1,G,G,True,True
147115,215519162,3.15127,9.691066233314269,7.14962,2.63966,-1,1,G,G,True,True
147115,215554647,3.0364,13.31363822505704,8.24242,5.13605,1,-1,G,G,True,True
147115,216092440,3.38038,5.874653621513441,5.39492,1.34001,-1,1,G,T,True,False
147115,217251654,3.09294,11.094848758436322,9.39947,1.75209,-1,1,G,T,True,False
147115,217704158,2.88057,1.9468678260048884,2.68264,0.780025,1,-1,G,T,True,False
147115,218419557,3.14436,8.341105695942474,4.54647,4.3282,-1,1,G,G,True,True
147115,218587735,2.88972,4.387276501708662,2.81975,2.3137,-1,1,G,T,True,False
147115,219078307,3.06546,12.041586793891577,8.61846,3.67995,1,-1,G,G,True,True
147115,219559704,3.07322,7.867838601070817,5.1327,3.28139,-1,1,G,G,True,True
147115,219810421,3.05159,13.051099915225537,8.24097,5.02949,1,-1,G,G,True,True
147115,219828587,2.8555,7.770444728907092,4.3323,3.93862,1,-1,G,G,True,True
147115,219924570,3.07058,3.3884922405714613,3.67257,0.774791,1,-1,G,T,True,False
147115,220105634,3.12664,6.228724278048917,3.69709,3.2429,1,-1,G,G,True,True
147115,220669490,2.86139,15.616279890365217,8.40228,7.23963,1,-1,G,G,True,True
147115,220919273,2.63874,10.866283525424365,9.52422,1.55225,1,-1,G,T,True,False
147115,221031046,3.08181,8.63100808233314,4.75496,4.12119,1,-1,G,G,True,True
147115,221290142,3.32665,3.6092403289335,3.08802,1.41301,1,-1,G,T,True,False
147115,221480706,3.13088,6.842292083793558,5.81998,1.66031,-1,1,G,T,True,False
147115,222128388,3.09923,9.108975406282587,6.02092,3.16652,-1,1,G,G,True,True
147115,222207324,3.20324,16.29606434304001,9.32242,7.15526,-1,1,G,G,True,True
147115,222615271,3.18634,12.837451653735645,11.0982,1.82031,-1,1,G,T,True,False
147115,223033931,3.13756,11.049566820609984,9.71754,1.62756,-1,1,G,T,True,False
147115,223274306,3.3118,13.915279509813987,12.6868,1.45275,-1,1,G,T,True,False
147115,223301551,3.12737,9.93080271966471,5.10931,5.04846,-1,1,G,G,True,True
147115,223382127,2.74344,6.465120853621378,5.65756,1.14311,1,-1,G,T,True,False
147115,223513011,3.08085,12.437158522946469,9.20929,3.48246,1,-1,G,T,True,False
147115,224547116,3.0917,8.161242852764522,4.75148,3.97316,1,-1,G,G,True,True
147115,224582720,2.79581,4.157401698082229,3.22166,1.75577,1,-1,G,T,True,False
147115,224582907,2.82814,7.213818611837977,3.97717,3.76829,1,-1,G,G,True,True
147115,225596165,3.12047,11.793807501146523,8.68216,3.39984,1,-1,G,G,True,True
147115,228292711,3.10339,8.778322261491656,4.77341,4.45817,1,-1,G,G,True,True
147115,229025931,3.18387,15.323746236015527,12.2666,3.2238,-1,1,G,T,True,False
147115,229151510,2.70314,5.827789602257514,5.09547,1.29856,1,-1,G,T,True,False
147115,229188240,2.84552,3.387961346388858,2.92324,1.47008,1,-1,G,T,True,False
147115,229238284,3.34518,5.233740979056568,3.70933,2.43716,-1,1,G,T,True,False
147115,229336315,2.71256,25.783561936958986,21.0141,4.77008,-1,1,G,G,True,True
147115,229841008,3.06725,6.126847280153472,3.53948,3.30606,1,-1,G,G,True,True
147115,229998738,2.71198,7.364906507860232,6.88479,0.84991,1,-1,G,T,True,False
147115,230007091,3.0619,20.839499133902642,13.802,7.25718,-1,1,G,G,True,True
147115,253546388,3.31918,23.72008549946016,22.1032,1.83498,-1,1,G,T,True,False
147115,253653279,3.10384,7.6453848864394,4.21423,3.93683,-1,1,G,G,True,True
147115,253808387,2.78909,14.104583226784158,10.8439,3.39384,-1,1,G,T,True,False
147115,253974961,3.11,16.27414818303557,13.0483,3.41895,-1,1,G,G,True,True
147115,254677380,2.70487,7.671510754983272,6.60288,1.33626,-1,1,G,T,True,False
147115,254833754,3.48918,10.543758986420166,9.95197,1.14013,1,-1,G,T,True,False
147115,254986145,3.09556,9.91286567128618,6.61802,3.6338,-1,1,G,G,True,True
147115,255302747,3.04506,5.456082208373055,3.08919,2.8988,1,-1,G,T,True,False
147115,255501256,3.06262,12.68538239536834,7.68407,5.35704,-1,1,G,G,True,True
147115,255503498,3.11024,13.686861322220665,8.45988,5.46844,1,-1,G,G,True,True
147115,255507816,2.8665,10.271557871525625,6.53891,4.0384,-1,1,G,T,True,False
147115,255658070,3.33523,10.65061085212036,9.29553,1.83883,-1,1,G,T,True,False
147115,351933502,3.10137,12.700326233340975,10.9729,2.09738,1,-1,G,T,True,False
147115,352069395,3.08089,10.444212215412133,6.15584,4.29722,-1,1,G,G,True,True
147115,352465608,3.11685,15.45677060995925,9.3872,6.07002,1,-1,G,G,True,True
147115,352745729,3.0279,11.287556945898434,8.35554,3.31338,1,-1,G,G,True,True
147115,353201290,3.10584,16.80701641797449,9.76552,7.25331,1,-1,G,G,True,True
147115,353206732,2.90978,2.3834775362441007,1.99255,1.48993,-1,1,G,T,True,False
147115,353411399,2.91915,7.499678992896963,4.62175,3.41957,1,-1,G,G,True,True
147115,354388318,3.54375,13.68993488080294,8.62744,5.47794,-1,1,G,T,True,False
147115,354594969,3.09321,10.94233823548098,5.99367,5.33454,-1,1,G,G,True,True
147115,354684757,3.04401,0.755751233409513,1.86833,1.20512,1,-1,G,T,True,False
147115,354754688,3.10794,9.128150840055175,5.35051,4.20235,-1,1,G,G,True,True
147115,355527849,3.11253,13.302708623143483,12.6871,0.918124,-1,1,G,T,True,False
147115,356047573,3.09188,9.76946509371419,5.6753,4.55977,1,-1,G,G,True,True
147115,356183631,2.74377,7.042355802416121,4.0585,3.30089,-1,1,G,G,True,True
147115,356250582,2.98902,15.212942326421572,13.1493,2.35165,-1,1,G,T,True,False
147115,366576492,3.0944,8.366662300336317,4.71778,3.81087,-1,1,G,G,True,True
147115,366635655,3.30885,7.72203431361199,4.73563,3.15761,1,-1,G,G,True,True
147115,367068806,3.15391,11.07777182970023,6.44549,4.6344,1,-1,G,G,True,True
147115,367233423,3.0589,14.757817083195063,10.5756,4.45315,-1,1,G,T,True,False
147115,368090764,2.668,9.674016020899698,5.07611,4.93791,1,-1,G,T,True,False
147115,368149570,3.0844,11.279426148404005,6.7757,4.89178,1,-1,G,G,True,True
147115,368173720,2.84123,7.970561938848791,6.9697,1.43457,1,-1,G,T,True,False
147115,368212958,2.75973,15.624849602143376,12.3139,3.4249,-1,1,G,T,True,False
147115,368740376,2.93668,14.217577225992457,13.6098,0.899085,-1,1,G,T,True,False
147115,369747328,3.17394,11.596641088323809,8.21485,3.38961,1,-1,G,G,True,True
147115,369797794,3.10299,14.27433934536026,10.3901,3.99195,-1,1,G,G,True,True
147115,370282356,2.6062,10.3756382612541,5.48595,5.09085,1,-1,G,G,True,True
147115,370312320,3.49537,10.665193486302252,9.35822,1.73628,1,-1,G,T,True,False
147115,370314366,3.48101,6.840754489411237,3.95302,3.61077,1,-1,G,G,True,True
147115,370835095,3.08272,8.584515577852951,4.59667,4.46243,-1,1,G,G,True,True
147222,41616794,3.22787,13.63712961886038,9.55918,4.26719,1,-1,G,T,True,False
147222,41751625,2.64453,10.403615150749282,6.01487,4.62247,1,-1,G,G,True,True
147222,41988700,2.6555,13.483380750681224,8.17217,5.52065,1,-1,G,G,True,True
147222,42212579,3.09154,14.241766938108487,11.1166,3.44239,-1,1,G,G,True,True
147222,42390524,3.2966,12.058603048943935,9.07657,3.41976,-1,1,G,T,True,False
147222,42610456,3.01973,4.6213463276517155,3.21556,2.20732,-1,1,G,T,True,False
147222,42858653,2.61032,23.88453713558253,17.033,6.97367,1,-1,G,G,True,True
147222,131695685,2.76568,6.019135582354746,3.42398,3.13725,1,-1,G,G,True,True
147222,131990533,3.14442,22.76723199532389,14.4221,8.53222,-1,1,G,G,True,True
147222,132190175,3.11796,13.898306976466682,10.3103,3.73127,-1,1,G,G,True,True
147222,132557566,3.15135,9.53094719169611,6.93362,3.1008,1,-1,G,G,True,True
147222,132688333,2.65604,7.457614922687883,6.99758,0.817048,1,-1,G,T,True,False
147222,132972560,3.10268,8.907151959908397,5.55916,3.72381,-1,1,G,G,True,True
147222,133107206,2.71109,6.128354179055663,5.09987,1.44364,1,-1,G,T,True,False
147222,133151796,3.50153,9.29587957011363,5.01577,4.59964,-1,1,G,G,True,True
147222,133192405,3.09364,10.49140740897998,6.40836,4.19449,1,-1,G,G,True,True
147222,133203522,2.82741,9.2302037767857,5.66613,3.87675,-1,1,G,G,True,True
147390,17520341,3.05781,9.637823743381283,5.25334,4.70096,-1,1,G,G,True,True
147390,17545503,3.11787,7.525697536182876,4.17774,3.62106,-1,1,G,G,True,True
147390,17596933,3.13098,12.48336429002138,6.28295,6.26881,1,-1,G,G,True,True
147390,17673042,3.06156,7.095891027806163,4.1149,3.48072,-1,1,G,G,True,True
147390,17915170,3.05757,9.025050801242061,5.31074,3.92447,-1,1,G,G,True,True
147390,18126088,2.79642,10.700491777147441,7.00373,3.75059,1,-1,G,G,True,True
147390,18192935,3.08642,14.651846525883329,10.1142,4.81341,1,-1,G,G,True,True
147390,18246182,2.60226,5.945828041566035,5.15917,1.27882,-1,1,G,T,True,False
147390,18258759,2.94398,7.249329756012552,6.41652,1.35053,-1,1,G,T,True,False
147390,18341782,3.15317,7.162781999676132,4.39299,3.00765,1,-1,G,G,True,True
147390,194862597,3.11303,6.906636229816654,4.00667,3.51487,-1,1,G,G,True,True
147390,195187155,3.06195,13.37264469808605,7.46397,5.91605,1,-1,G,G,True,True
147390,195188867,3.03069,20.39346575766307,19.0975,1.43083,1,-1,G,T,True,False
147390,195345971,3.11743,18.626793544324798,12.5862,6.1179,1,-1,G,G,True,True
147390,195423602,2.82077,19.386855854534534,12.7468,6.8268,1,-1,G,T,True,False
147390,195515333,3.09972,15.140571833282916,9.23279,5.91488,-1,1,G,G,True,True
147390,195758064,2.96079,7.9828157849585875,6.52395,1.87824,1,-1,G,T,True,False
147390,195761629,3.06652,8.180432782783317,7.18281,1.43371,1,-1,G,T,True,False
147390,195825178,2.99141,11.986556650535634,9.60734,2.56092,1,-1,G,T,True,False
147390,196337496,3.14526,6.258670060576447,3.81613,3.10118,1,-1,G,G,True,True
147390,196402427,3.13453,7.9363986239603665,4.33296,3.76407,1,-1,G,G,True,True
147390,196453774,3.05956,11.32761801241991,7.43762,4.24955,1,-1,G,G,True,True
147390,248858308,2.79632,4.160136301363814,3.63735,1.36482,1,-1,G,T,True,False
147390,248911700,3.12179,8.42370071284587,4.67267,4.16824,-1,1,G,G,True,True
147390,248922738,3.13679,9.240739256459085,5.11437,4.24288,1,-1,G,G,True,True
147390,248939895,3.09387,6.137468385031487,3.52051,3.07471,-1,1,G,G,True,True
147390,248943302,3.15032,7.921895993163505,4.26161,3.82491,1,-1,G,G,True,True
147390,249399971,3.0561,7.534969341516924,4.09098,3.47864,1,-1,G,G,True,True
147390,249764433,3.04814,10.49622132876875,5.60144,5.19931,1,-1,G,G,True,True
147390,249891313,3.09583,8.739125923822188,4.89131,3.92619,-1,1,G,G,True,True
147390,249971539,2.89785,9.407655247418242,5.04612,4.4525,1,-1,G,G,True,True
147390,250017084,3.01558,7.830297995242833,5.11355,3.18173,-1,1,G,G,True,True
147390,250051023,3.12596,12.879197718184935,9.5528,3.69818,1,-1,G,G,True,True
147390,250175131,3.01076,9.371746690785876,9.12533,0.705098,1,-1,G,T,True,False
147390,250239073,3.16412,8.967979597251823,5.20566,4.09783,1,-1,G,G,True,True
147390,250293844,3.08817,12.247054840723951,8.29769,3.96226,1,-1,G,G,True,True
147390,250341800,3.51274,11.818918262992643,8.61114,3.23102,1,-1,G,G,True,True
147390,250385717,3.06373,5.106895642648282,3.02789,2.82734,1,-1,G,T,True,False
147390,250403128,3.09393,8.18360760642982,5.04334,3.58527,-1,1,G,G,True,True
147390,250441375,3.09417,7.300472004884341,3.85792,3.82104,1,-1,G,G,True,True
147390,250815212,3.06215,6.875391459822488,3.67678,3.27434,-1,1,G,G,True,True
147390,295731181,3.06484,14.664265375957298,9.46893,5.36127,1,-1,G,G,True,True
147390,295943378,3.57246,24.456648776093587,20.6628,3.9572,1,-1,G,T,True,False
147390,296224170,3.03866,7.702208177139852,4.39822,3.80074,1,-1,G,G,True,True
147390,296252088,3.12122,11.160149697642948,8.06818,3.45221,1,-1,G,G,True,True
147390,296762691,3.11056,10.816988523632629,5.9977,4.83711,-1,1,G,G,True,True
147390,296928608,3.12412,8.929532141979445,4.7634,4.67657,-1,1,G,G,True,True
147390,296945604,3.09909,10.418941374461276,5.61633,4.85121,-1,1,G,G,True,True
147390,296984204,3.10313,10.31488307956033,9.03548,1.7274,-1,1,G,T,True,False
147390,297025179,3.10494,2.289222032630736,1.7109,1.64898,1,-1,G,T,True,False
147390,297228319,3.19866,18.946533425880315,15.1551,4.02788,1,-1,G,T,True,False
147454,32343410,3.11743,9.483511170541266,7.12579,2.69507,-1,1,G,T,True,False
147454,32343868,2.83388,10.437760255212801,6.85639,3.95642,-1,1,G,T,True,False
147454,32442408,2.88886,6.645058022716506,5.74006,1.30384,-1,1,G,T,True,False
147454,32443823,3.04214,9.534309557304082,5.35002,4.18798,-1,1,G,G,True,True
147454,32679373,3.19114,12.517831856663518,9.32859,3.19827,-1,1,G,G,True,True
147757,178820374,3.09328,8.900023210497825,5.1345,4.28219,1,-1,G,G,True,True
147757,178999615,3.29937,21.694170858323762,11.0025,10.7092,-1,1,G,G,True,True
147757,179124698,3.09143,6.599289114509531,4.13605,3.12833,1,-1,G,G,True,True
147757,179259440,3.19911,7.737190405233737,7.23272,1.11991,-1,1,G,T,True,False
147757,179281701,3.07527,6.955149093955068,6.67263,0.923358,1,-1,G,T,True,False
147757,179313681,3.45826,5.738276030116259,3.49886,3.16083,1,-1,G,G,True,True
147757,179352068,3.06146,8.90138866398384,4.79706,4.32204,1,-1,G,G,True,True
147757,179393726,3.12978,13.62729041951099,12.0943,1.54943,1,-1,G,G,True,True
147757,179416496,3.11928,8.824868367823738,5.48698,3.68906,-1,1,G,G,True,True
147757,179476392,3.4843,8.764017334855744,7.93608,1.433,-1,1,G,T,True,False
147757,179807372,3.1012,11.80533513925924,7.23636,4.69534,1,-1,G,G,True,True
147757,179900759,3.07272,8.92362710073656,5.62852,3.7833,-1,1,G,G,True,True
147757,180044247,3.54916,11.954288518532755,10.8931,1.56975,-1,1,G,T,True,False
147926,110858876,3.24426,22.732151347395693,21.3512,1.6059,1,-1,G,T,True,False
147926,111083132,3.07117,5.817405953146127,3.35758,3.2156,-1,1,G,T,True,False
147926,111448862,3.04325,9.501866542133131,6.17938,3.53053,-1,1,G,G,True,True
147926,111485575,3.23277,8.004400695554665,4.63835,3.98397,1,-1,G,G,True,True
147926,111526032,3.10757,7.681352512676398,4.75127,3.27013,-1,1,G,G,True,True
147926,111555893,2.73495,13.39118625934988,11.0536,2.48295,-1,1,G,T,True,False
147926,243387730,3.06151,12.945551700271409,7.93875,5.02918,-1,1,G,G,True,True
147926,243480907,3.51891,12.263102771777989,11.0637,1.68989,1,-1,G,T,True,False
147926,243882341,3.05343,14.274232417058368,8.15529,6.1361,1,-1,G,G,True,True
147926,243897232,3.4437,13.04252976634518,8.32803,4.91256,1,-1,G,G,True,True
147926,243935595,3.09639,10.198418211394353,6.61146,3.59241,-1,1,G,G,True,True
147926,244136127,3.08755,9.76821716830661,5.2858,4.58272,-1,1,G,G,True,True
147926,244326113,2.8335,4.0618830168222475,3.536,1.29714,-1,1,G,T,True,False
147926,244382255,3.07951,11.32271855195562,6.16688,5.16281,-1,1,G,G,True,True
147926,244499574,3.03234,10.338147161429896,9.79225,0.851927,1,-1,G,T,True,False
147926,244681878,3.526,5.452193324543436,3.3025,3.15264,-1,1,G,G,True,True
147926,244789448,3.05719,11.811233596441143,7.67202,4.14154,1,-1,G,G,True,True
147926,244850755,2.60529,9.250694392545006,5.43911,3.88119,-1,1,G,G,True,True
147926,244928992,3.12484,16.415848343335778,10.7784,5.93079,1,-1,G,G,True,True
147926,244988087,3.08246,10.139563127973561,5.90144,4.44456,-1,1,G,G,True,True
147926,245112477,3.08612,14.154565594284412,8.61458,5.82357,1,-1,G,G,True,True
147926,245209977,2.80062,7.477220809339256,6.44028,1.42369,1,-1,G,T,True,False
147926,245457860,3.11573,6.127535802890098,3.71068,3.07698,1,-1,G,G,True,True
147926,280628576,3.03221,5.868036904468137,3.31285,3.1167,-1,1,G,G,True,True
147926,280962728,3.08341,13.365753263681961,12.0057,1.36006,1,-1,G,T,True,False
147926,281061554,3.03225,8.202175565281445,5.26389,3.47434,-1,1,G,G,True,True
147926,281393937,2.87415,5.510169168904073,3.75911,2.24762,-1,1,G,T,True,False
147926,281464888,3.35648,10.18614934470141,6.74926,3.69737,-1,1,G,T,True,False
147926,281510281,2.99034,7.7434654537568,4.00603,3.74233,-1,1,G,G,True,True
147926,281564493,2.6229,9.591987711111083,9.0683,0.868068,1,-1,G,T,True,False
147926,281751187,3.15106,16.16435760072141,10.9979,5.46065,1,-1,G,G,True,True
147926,281776459,3.11283,12.734132552440506,9.3604,3.57026,-1,1,G,G,True,True
147926,281873862,3.07331,3.2176739600806354,3.41503,1.02647,-1,1,G,T,True,False
147926,282077697,3.15651,7.866996830423665,6.60761,1.62058,-1,1,G,T,True,False
147926,282552271,3.0011,4.531785619395956,2.98009,2.14818,1,-1,G,T,True,False
147926,283056890,3.11181,11.28725813813523,6.15135,5.15103,1,-1,G,G,True,True
147926,283070169,3.4154,10.605904769108575,9.10701,2.01586,1,-1,G,T,True,False
147926,354809198,3.57987,16.342649844104383,15.6486,0.910321,-1,1,G,T,True,False
147926,354829500,3.11995,8.026967276188437,5.16828,3.43542,1,-1,G,G,True,True
147926,355347964,3.09327,7.3373209128400525,3.77297,3.61638,-1,1,G,G,True,True
147926,355378460,3.26498,10.444818417976446,7.88235,3.04852,-1,1,G,T,True,False
147926,355399402,3.55559,10.08440812815115,9.00854,1.36,1,-1,G,T,True,False
147926,355877888,3.21289,5.412078245267062,5.0593,1.19202,-1,1,G,T,True,False
147926,356022899,3.0567,4.887109332937928,3.53166,1.80277,1,-1,G,G,True,True
147926,356122551,2.6754,2.6493684541052422,2.08971,1.62449,1,-1,G,T,True,False
147926,356490317,3.05147,6.972546323250639,4.20222,3.29407,1,-1,G,G,True,True
147926,356549113,2.66122,9.731385784340327,5.04453,5.04195,1,-1,G,G,True,True
147926,357099107,2.90532,13.25387619077906,9.01928,4.37677,1,-1,G,G,True,True
147926,357158022,3.01211,4.478646057497847,4.10253,1.20394,1,-1,G,T,True,False
147927,145139879,3.08737,16.864218067903415,13.0932,4.01048,1,-1,G,G,True,True
147927,145282000,2.89633,15.873579591207523,15.1487,0.903399,-1,1,G,T,True,False
147927,145337211,3.05138,11.625797788216515,7.76239,4.17473,-1,1,G,G,True,True
147927,145608908,3.05765,7.443313902536961,4.40192,3.60959,1,-1,G,G,True,True
147927,145653703,3.13019,12.250396442340142,7.5633,5.05359,-1,1,G,G,True,True
147927,145859209,3.056,9.141405711794878,5.05674,4.5738,1,-1,G,G,True,True
147927,145883743,3.07379,7.215519362047406,4.05385,3.6619,-1,1,G,G,True,True
147927,145945062,2.70449,13.653599130200067,9.99045,3.92624,1,-1,G,T,True,False
147927,145998317,3.32523,11.216627497154438,10.4664,1.22621,-1,1,G,T,True,False
147927,146033844,3.059,19.252567114076527,16.2222,3.23646,-1,1,G,G,True,True
147927,146051768,3.11256,7.666308085017259,4.05071,3.76006,1,-1,G,G,True,True
147927,146076005,3.05412,14.769055481241852,7.92073,7.13556,1,-1,G,G,True,True
147927,146418903,2.93431,5.462956770631176,5.32192,0.840862,-1,1,G,T,True,False
147927,146432585,3.05908,8.405320888401585,4.98733,3.95112,1,-1,G,G,True,True
147927,146465092,3.09406,12.575475332034173,8.47187,4.46882,1,-1,G,G,True,True
147927,146474930,2.65768,6.23684841798973,5.24359,1.4057,1,-1,G,T,True,False
147927,146484386,3.26081,9.906629219800243,6.00634,4.31889,-1,1,G,G,True,True
147927,146565330,3.2208,11.699822887541675,9.07221,2.92525,1,-1,G,T,True,False
147927,146726053,3.10908,7.81088658625895,4.33654,3.82099,1,-1,G,G,True,True
147927,146794187,3.10992,6.814269781311861,4.10209,3.31027,1,-1,G,G,True,True
147927,146815227,3.07704,9.160249945629213,5.58529,3.61417,-1,1,G,G,True,True
147927,147009073,2.72082,4.572774400208696,3.36971,1.9393,-1,1,G,T,True,False
